i,t,y
250071,2022-08-18,6.0
250071,2022-08-24,7.0
250071,2022-08-31,5040.0
250071,2022-09-07,4950.0
250071,2022-09-15,4500.0
250071,2022-10-06,450.0
250071,2022-10-13,1620.0
250071,2022-10-19,720.0
250071,2022-11-02,3420.0
250071,2022-11-09,450.0
250071,2022-11-16,1350.0
250071,2022-11-23,1350.0
250071,2022-12-01,4.0
250071,2022-12-07,630.0
250071,2022-12-14,4050.0
250071,2022-12-22,8.0
250071,2023-01-05,4.0
250071,2023-01-12,4950.0
250071,2023-01-18,5490.0
250071,2023-01-30,3.0
250071,2023-02-02,4.0
250071,2023-02-15,450.0
250071,2023-03-02,2520.0
250071,2023-03-08,720.0
250071,2023-03-29,1350.0
250071,2023-04-04,90.0
250071,2023-04-11,1350.0
250071,2023-04-19,630.0
250071,2023-05-04,450.0
250071,2023-05-11,0.0
250071,2023-05-24,7200.0
250071,2023-06-01,7200.0
250071,2023-06-08,5400.0
250071,2023-06-14,10620.0
250071,2023-06-22,9900.0
250071,2023-06-29,9000.0
250071,2023-07-06,9900.0
250071,2023-07-12,7200.0
250071,2023-07-20,11295.0
250071,2023-07-27,10350.0
250081,2022-06-30,72.0
250081,2022-07-14,108.0
250081,2022-08-03,72.0
250081,2022-08-18,144.0
250081,2022-08-31,108.0
250081,2022-09-28,108.0
250081,2022-10-06,144.0
250081,2022-10-13,72.0
250081,2022-10-19,144.0
250081,2022-10-26,72.0
250081,2022-11-09,180.0
250081,2022-12-14,180.0
250081,2022-12-22,108.0
250081,2023-01-05,216.0
250081,2023-01-12,144.0
250081,2023-01-19,180.0
250081,2023-02-02,180.0
250081,2023-02-08,324.0
250081,2023-03-02,360.0
250081,2023-03-13,72.0
250081,2023-03-22,108.0
250081,2023-03-29,144.0
250081,2023-04-04,180.0
250081,2023-04-11,180.0
250081,2023-05-04,180.0
250081,2023-05-11,180.0
250081,2023-05-17,180.0
250081,2023-06-01,360.0
250081,2023-06-29,180.0
250081,2023-07-20,180.0
250091,2022-06-30,144.0
250091,2022-07-06,144.0
250091,2022-07-14,288.0
250091,2022-07-28,72.0
250091,2022-08-18,288.0
250091,2022-09-07,72.0
250091,2022-09-15,144.0
250091,2022-09-21,193.0
250091,2022-10-06,72.0
250091,2022-10-19,216.0
250091,2022-11-09,144.0
250091,2022-12-01,216.0
250091,2023-01-05,216.0
250091,2023-01-27,216.0
250091,2023-02-08,144.0
250091,2023-03-02,360.0
250091,2023-03-22,72.0
250091,2023-04-04,360.0
250091,2023-04-11,360.0
250091,2023-05-17,216.0
250091,2023-05-24,72.0
250091,2023-06-01,432.0
250091,2023-06-08,360.0
250091,2023-06-29,360.0
250091,2023-07-20,360.0
250101,2022-06-30,108.0
250101,2022-07-06,288.0
250101,2022-07-14,144.0
250101,2022-07-21,108.0
250101,2022-07-28,432.0
250101,2022-08-03,180.0
250101,2022-08-18,468.0
250101,2022-08-31,180.0
250101,2022-09-07,288.0
250101,2022-09-15,72.0
250101,2022-09-21,720.0
250101,2022-11-23,612.0
250101,2022-12-07,360.0
250101,2022-12-14,108.0
250101,2022-12-22,180.0
250101,2023-01-05,180.0
250101,2023-01-12,180.0
250101,2023-01-19,612.0
250101,2023-01-27,360.0
250101,2023-02-02,360.0
250101,2023-02-08,756.0
250101,2023-02-15,252.0
250101,2023-03-02,360.0
250101,2023-03-08,360.0
250101,2023-03-13,360.0
250101,2023-03-22,216.0
250101,2023-04-04,360.0
250101,2023-04-11,360.0
250101,2023-04-19,72.0
250101,2023-04-26,972.0
250101,2023-05-17,360.0
250101,2023-05-24,720.0
250101,2023-06-01,720.0
250101,2023-06-22,720.0
250101,2023-07-06,540.0
250101,2023-07-12,360.0
250101,2023-07-20,540.0
250111,2022-07-14,80.0
250111,2022-07-21,120.0
250111,2022-07-28,160.0
250111,2022-09-07,40.0
250111,2022-09-15,80.0
250111,2022-09-28,160.0
250111,2022-10-26,120.0
250111,2022-11-09,80.0
250111,2023-02-08,120.0
250111,2023-02-15,80.0
250111,2023-03-13,80.0
250111,2023-03-22,80.0
250111,2023-04-04,240.0
250131,2022-07-06,40.0
250131,2022-07-14,40.0
250131,2022-07-21,80.0
250131,2022-10-06,80.0
250131,2022-10-13,40.0
250131,2022-10-26,80.0
250131,2022-11-02,80.0
250131,2022-11-09,40.0
250131,2022-11-16,40.0
250131,2022-11-23,40.0
250131,2022-12-01,40.0
250131,2022-12-14,160.0
250131,2022-12-22,80.0
250131,2023-01-12,40.0
250131,2023-01-19,80.0
250131,2023-01-30,80.0
250131,2023-02-02,120.0
250131,2023-02-08,280.0
250131,2023-03-02,40.0
250131,2023-03-08,80.0
250131,2023-03-13,80.0
250131,2023-03-29,160.0
250131,2023-04-19,80.0
250131,2023-05-04,120.0
250131,2023-05-24,40.0
250131,2023-06-01,120.0
250131,2023-07-06,40.0
250151,2022-07-06,80.0
250151,2022-07-14,40.0
250151,2022-07-21,40.0
250151,2022-07-28,80.0
250151,2022-08-03,40.0
250151,2022-08-18,120.0
250151,2022-10-06,40.0
250151,2022-10-13,80.0
250151,2022-10-19,80.0
250151,2022-11-09,80.0
250151,2022-11-16,40.0
250151,2022-11-23,80.0
250151,2022-12-01,40.0
250151,2022-12-07,80.0
250151,2022-12-14,160.0
250151,2023-01-05,80.0
250151,2023-01-12,40.0
250151,2023-01-19,80.0
250151,2023-01-30,40.0
250151,2023-02-08,200.0
250151,2023-02-15,120.0
250151,2023-03-02,120.0
250151,2023-03-08,120.0
250151,2023-03-22,80.0
250151,2023-03-29,80.0
250151,2023-04-19,80.0
250151,2023-05-04,120.0
250151,2023-05-24,40.0
250151,2023-06-01,40.0
250151,2023-07-06,40.0
250151,2023-07-12,160.0
250262,2023-01-05,0.0
250262,2023-01-27,0.0
250262,2023-02-15,0.0
250262,2023-05-17,0.0
250262,2023-06-22,0.0
250262,2023-07-20,0.0
250272,2022-08-18,0.0
250272,2022-12-01,0.0
250272,2023-01-27,0.0
250272,2023-02-15,0.0
250272,2023-03-13,0.0
250272,2023-04-11,1.0
250272,2023-06-15,0.0
250272,2023-07-20,0.0
250322,2022-07-28,0.0
250322,2022-08-18,0.0
250322,2023-02-22,10.0
250332,2023-02-22,10.0
250342,2022-08-23,0.0
250342,2023-02-22,0.0
250413,2022-06-30,10.0
250413,2022-07-06,30.0
250413,2022-07-21,10.0
250413,2022-07-28,20.0
250413,2022-08-03,20.0
250413,2022-08-18,60.0
250413,2022-08-31,30.0
250413,2022-09-15,30.0
250413,2022-09-21,10.0
250413,2022-09-28,20.0
250413,2022-10-06,50.0
250413,2022-10-13,150.0
250413,2022-11-09,110.0
250413,2023-01-05,10.0
250413,2023-01-12,150.0
250413,2023-02-08,80.0
250413,2023-03-29,50.0
250413,2023-04-19,10.0
250423,2022-07-06,20.0
250423,2022-07-14,20.0
250423,2022-07-21,10.0
250423,2022-07-28,60.0
250423,2022-08-03,10.0
250423,2022-08-18,170.0
250423,2022-08-31,40.0
250423,2022-09-21,50.0
250423,2022-09-28,10.0
250423,2022-10-06,50.0
250423,2022-11-09,150.0
250423,2022-12-14,20.0
250423,2023-02-08,30.0
250423,2023-02-15,50.0
250423,2023-03-29,30.0
250423,2023-05-11,50.0
250423,2023-06-15,50.0
250433,2022-09-07,60.0
250433,2022-09-21,60.0
250433,2022-10-06,60.0
250433,2022-10-19,60.0
250433,2022-11-02,20.0
250433,2022-11-09,120.0
250433,2022-12-22,80.0
250433,2023-01-12,200.0
250433,2023-01-19,80.0
250433,2023-02-08,60.0
250433,2023-02-15,40.0
250433,2023-06-01,40.0
250443,2022-07-06,20.0
250443,2022-07-21,40.0
250443,2022-09-15,80.0
250443,2022-09-21,20.0
250443,2022-10-19,20.0
250443,2022-10-26,40.0
250443,2022-11-09,120.0
250443,2022-12-22,40.0
250443,2023-01-05,40.0
250443,2023-01-12,160.0
250443,2023-01-19,160.0
250443,2023-04-19,60.0
250443,2023-05-11,20.0
250443,2023-05-17,20.0
250443,2023-06-01,40.0
250443,2023-07-27,20.0
250453,2022-07-21,30.0
250453,2022-07-28,40.0
250453,2022-08-18,30.0
250453,2022-08-24,20.0
250453,2022-08-31,40.0
250453,2022-09-07,10.0
250453,2022-09-15,20.0
250453,2022-09-21,50.0
250453,2022-09-28,10.0
250453,2022-10-06,30.0
250453,2022-10-13,20.0
250453,2022-10-19,10.0
250453,2022-11-02,10.0
250453,2022-11-09,60.0
250453,2022-11-16,50.0
250453,2022-12-14,20.0
250453,2022-12-22,130.0
250453,2023-01-19,60.0
250453,2023-02-02,30.0
250453,2023-04-26,50.0
250453,2023-05-11,50.0
250453,2023-05-17,50.0
250453,2023-06-22,50.0
250453,2023-07-12,50.0
250453,2023-07-20,50.0
250483,2022-06-30,20.0
250483,2022-07-06,40.0
250483,2022-07-28,20.0
250483,2022-08-18,20.0
250483,2022-08-24,40.0
250483,2022-08-31,20.0
250483,2022-09-15,40.0
250483,2022-09-28,20.0
250483,2022-11-23,60.0
250483,2022-12-22,20.0
250483,2023-01-05,20.0
250483,2023-01-12,80.0
250483,2023-02-08,120.0
250483,2023-02-15,120.0
250483,2023-03-02,20.0
250483,2023-03-22,20.0
250483,2023-04-19,40.0
250483,2023-04-26,20.0
250483,2023-05-04,40.0
250493,2022-06-30,40.0
250493,2022-07-06,60.0
250493,2022-07-14,20.0
250493,2022-08-31,60.0
250493,2022-09-07,20.0
250493,2022-09-15,40.0
250493,2022-09-21,20.0
250493,2022-12-22,20.0
250493,2023-01-05,40.0
250493,2023-01-12,180.0
250493,2023-02-02,80.0
250493,2023-02-08,120.0
250493,2023-02-15,140.0
250493,2023-03-22,60.0
250493,2023-05-04,60.0
250563,2022-07-06,10.0
250563,2022-07-14,20.0
250563,2022-07-21,10.0
250563,2022-08-03,20.0
250563,2022-08-31,40.0
250563,2022-10-19,20.0
250563,2022-11-16,10.0
250563,2022-12-22,30.0
250563,2023-01-30,10.0
250563,2023-02-02,10.0
250563,2023-03-02,50.0
250563,2023-03-22,10.0
250563,2023-03-29,30.0
250563,2023-04-26,20.0
250563,2023-05-04,10.0
250563,2023-05-11,50.0
250563,2023-06-01,50.0
250563,2023-06-15,50.0
250563,2023-07-27,20.0
250631,2022-06-30,10.0
250631,2022-07-06,30.0
250631,2022-09-07,50.0
250631,2022-09-21,10.0
250631,2022-09-28,1.0
250631,2022-10-13,30.0
250631,2022-10-26,80.0
250631,2023-01-05,20.0
250631,2023-01-12,30.0
250631,2023-01-19,20.0
250631,2023-01-30,20.0
250631,2023-02-08,60.0
250631,2023-05-11,30.0
250631,2023-05-24,50.0
250631,2023-07-27,20.0
250641,2022-07-06,40.0
250641,2022-08-18,80.0
250641,2022-08-31,40.0
250641,2022-09-21,40.0
250641,2022-09-28,40.0
250641,2022-10-13,80.0
250641,2022-10-26,120.0
250641,2022-11-09,120.0
250641,2022-12-01,80.0
250641,2022-12-07,40.0
250641,2022-12-14,120.0
250641,2023-02-08,240.0
250641,2023-02-15,80.0
250641,2023-05-04,40.0
250641,2023-07-06,200.0
250651,2022-06-30,72.0
250651,2022-08-03,72.0
250651,2022-11-23,72.0
250651,2023-01-19,72.0
250651,2023-03-29,72.0
250651,2023-05-17,72.0
250651,2023-06-15,72.0
250651,2023-06-22,216.0
250662,2022-07-28,0.0
250662,2022-08-18,10.0
250662,2022-08-23,0.0
250662,2023-02-22,10.0
250671,2022-06-30,360.0
250671,2022-08-18,1350.0
250671,2022-10-06,135.0
250671,2022-11-09,135.0
250671,2022-11-16,180.0
250671,2022-12-14,45.0
250671,2022-12-22,18.0
250671,2023-01-05,135.0
250671,2023-01-12,27.0
250671,2023-01-18,90.0
250671,2023-01-30,90.0
250671,2023-02-02,72.0
250671,2023-02-08,252.0
250671,2023-02-15,54.0
250671,2023-03-02,270.0
250671,2023-03-22,108.0
250671,2023-03-29,90.0
250671,2023-04-11,270.0
250671,2023-04-19,180.0
250671,2023-05-04,90.0
250671,2023-05-11,720.0
250671,2023-05-17,450.0
250671,2023-05-24,450.0
250671,2023-06-01,450.0
250671,2023-06-08,450.0
250671,2023-06-14,450.0
250671,2023-06-22,450.0
250671,2023-07-06,360.0
250671,2023-07-20,495.0
250671,2023-07-27,450.0
250681,2022-07-28,36.0
250681,2022-09-28,36.0
250681,2022-10-19,36.0
250681,2022-10-26,108.0
250681,2022-12-14,72.0
250681,2023-01-05,36.0
250681,2023-01-12,36.0
250681,2023-01-27,72.0
250681,2023-02-02,72.0
250681,2023-02-08,72.0
250681,2023-03-02,72.0
250681,2023-04-19,24.0
250681,2023-05-11,36.0
250681,2023-05-24,36.0
250681,2023-06-01,36.0
250681,2023-07-12,36.0
250711,2022-08-18,72.0
250711,2022-10-06,24.0
250711,2022-10-19,48.0
250711,2022-12-01,24.0
250711,2023-01-05,24.0
250711,2023-01-19,24.0
250711,2023-01-30,48.0
250711,2023-03-08,24.0
250711,2023-04-19,24.0
250711,2023-05-11,120.0
250723,2022-08-18,20.0
250723,2022-09-21,20.0
250723,2022-09-28,20.0
250723,2022-10-26,20.0
250723,2022-11-02,20.0
250723,2022-11-23,20.0
250723,2022-12-14,20.0
250723,2022-12-22,40.0
250723,2023-01-12,20.0
250723,2023-01-19,40.0
250723,2023-02-08,40.0
250723,2023-05-24,20.0
250723,2023-06-01,40.0
250751,2022-06-30,40.0
250751,2022-08-18,160.0
250751,2022-09-15,40.0
250751,2022-09-21,80.0
250751,2022-10-06,120.0
250751,2022-10-19,80.0
250751,2022-12-01,80.0
250751,2022-12-22,240.0
250751,2023-01-05,40.0
250751,2023-01-19,280.0
250751,2023-02-02,280.0
250751,2023-02-08,560.0
250751,2023-02-15,120.0
250751,2023-03-29,160.0
250751,2023-04-11,200.0
250751,2023-04-19,400.0
250751,2023-05-04,320.0
250751,2023-06-01,200.0
250751,2023-07-06,240.0
250751,2023-07-12,120.0
250761,2022-06-30,20.0
250761,2022-08-18,30.0
250761,2022-09-07,20.0
250761,2022-09-21,20.0
250761,2022-09-28,10.0
250761,2022-10-06,10.0
250761,2022-10-19,20.0
250761,2022-10-26,20.0
250761,2022-11-16,50.0
250761,2022-12-01,20.0
250761,2022-12-22,40.0
250761,2023-01-12,30.0
250761,2023-01-19,20.0
250761,2023-01-30,10.0
250761,2023-02-02,20.0
250761,2023-02-08,100.0
250761,2023-02-15,20.0
250791,2022-06-30,144.0
250791,2022-07-28,36.0
250791,2022-08-18,108.0
250791,2022-09-07,36.0
250791,2022-11-16,25.0
250791,2022-11-23,72.0
250791,2022-12-07,36.0
250791,2022-12-14,72.0
250791,2022-12-22,36.0
250791,2023-01-12,36.0
250791,2023-01-19,108.0
250791,2023-01-30,36.0
250791,2023-02-08,288.0
250791,2023-03-02,360.0
250791,2023-03-13,360.0
250791,2023-03-29,144.0
250791,2023-04-11,360.0
250791,2023-04-19,720.0
250791,2023-05-04,252.0
250791,2023-05-11,288.0
250791,2023-05-17,180.0
250791,2023-06-01,180.0
250791,2023-06-29,360.0
250791,2023-07-06,180.0
250801,2022-06-30,90.0
250801,2022-08-03,18.0
250801,2022-08-18,180.0
250801,2022-12-01,9.0
250801,2022-12-22,9.0
250801,2023-01-05,45.0
250801,2023-01-19,36.0
250801,2023-02-08,72.0
250801,2023-02-15,18.0
250801,2023-03-08,27.0
250801,2023-03-22,36.0
250801,2023-03-29,18.0
250801,2023-04-19,90.0
250801,2023-05-11,45.0
250801,2023-05-17,45.0
250801,2023-05-24,45.0
250801,2023-06-01,45.0
250801,2023-06-08,45.0
250801,2023-06-15,180.0
250801,2023-07-12,45.0
250841,2022-06-30,40.0
250841,2022-08-03,40.0
250841,2022-10-26,40.0
250841,2022-12-22,40.0
250841,2023-01-19,40.0
250841,2023-02-08,40.0
250841,2023-03-02,40.0
250841,2023-03-08,40.0
250841,2023-04-11,40.0
250841,2023-04-19,40.0
250841,2023-05-11,40.0
250841,2023-05-24,40.0
250841,2023-06-08,40.0
250841,2023-06-15,40.0
250851,2022-08-18,20.0
250851,2022-09-07,40.0
250851,2022-11-23,40.0
250851,2023-01-12,60.0
250851,2023-01-19,60.0
250851,2023-02-02,40.0
250851,2023-05-11,20.0
250851,2023-05-17,20.0
250851,2023-06-01,40.0
250901,2022-08-31,20.0
250901,2022-09-07,20.0
250901,2022-09-21,70.0
250901,2022-10-13,10.0
250901,2022-10-19,30.0
250901,2022-12-07,40.0
250901,2022-12-22,20.0
250901,2022-12-23,90.0
250911,2022-09-07,40.0
250911,2022-09-21,70.0
250911,2022-10-19,40.0
250911,2022-11-02,60.0
250911,2022-12-22,30.0
250911,2022-12-23,90.0
250911,2023-01-05,200.0
250911,2023-05-24,30.0
250911,2023-06-01,50.0
250911,2023-06-08,50.0
250911,2023-06-15,50.0
250931,2022-09-07,80.0
250931,2022-09-21,160.0
250931,2022-10-26,24.0
250931,2022-11-02,64.0
250931,2022-11-09,40.0
250931,2022-11-16,40.0
250931,2022-12-01,24.0
250931,2022-12-14,120.0
250931,2022-12-22,164.0
250931,2022-12-23,140.0
250931,2023-02-08,360.0
250931,2023-03-08,240.0
250931,2023-03-22,120.0
250931,2023-04-05,160.0
250931,2023-04-11,160.0
