i,t,y
250081,2022-10-16,5.0
250081,2022-10-31,10.0
250081,2022-11-01,8.0
250081,2022-11-02,6.0
250081,2022-11-03,9.0
250081,2022-11-04,5.0
250081,2022-11-05,2.0
250081,2022-11-06,5.0
250081,2022-11-07,5.0
250081,2022-11-08,7.0
250081,2022-11-09,6.0
250081,2022-11-10,6.0
250081,2022-11-11,5.0
250081,2022-11-12,5.0
250081,2022-11-13,4.0
250081,2022-11-30,1.0
250081,2022-12-01,25.0
250081,2022-12-02,8.0
250081,2022-12-03,8.0
250081,2022-12-04,18.0
250081,2022-12-05,12.0
250081,2022-12-06,12.0
250081,2022-12-07,5.0
250081,2022-12-08,20.0
250081,2022-12-09,10.0
250081,2022-12-10,5.0
250081,2022-12-11,12.0
250081,2022-12-12,12.0
250081,2022-12-13,14.0
250081,2022-12-14,16.0
250081,2022-12-15,13.0
250081,2022-12-30,2.0
250081,2022-12-31,9.0
250081,2023-01-01,11.0
250081,2023-01-02,22.0
250081,2023-01-03,14.0
250081,2023-01-04,14.0
250081,2023-01-05,8.0
250081,2023-01-06,13.0
250081,2023-01-07,10.0
250081,2023-01-08,14.0
250081,2023-01-09,25.0
250081,2023-01-10,18.0
250081,2023-01-11,18.0
250081,2023-01-12,13.0
250081,2023-01-31,8.0
250081,2023-02-01,26.0
250081,2023-02-02,21.0
250081,2023-02-03,15.0
250081,2023-02-04,6.0
250081,2023-02-05,18.0
250081,2023-02-06,15.0
250081,2023-02-07,8.0
250081,2023-02-08,9.0
250081,2023-02-09,12.0
250081,2023-02-10,9.0
250081,2023-02-11,11.0
250081,2023-02-12,11.0
250081,2023-02-13,27.0
250081,2023-02-14,7.0
250081,2023-02-28,7.0
250081,2023-03-01,9.0
250081,2023-03-02,15.0
250081,2023-03-03,7.0
250081,2023-03-04,8.0
250081,2023-03-05,13.0
250081,2023-03-06,24.0
250081,2023-03-07,19.0
250081,2023-03-08,7.0
250081,2023-03-09,9.0
250081,2023-03-10,8.0
250081,2023-03-11,6.0
250081,2023-03-12,12.0
250081,2023-03-13,26.0
250081,2023-03-14,8.0
250081,2023-03-15,5.0
250081,2023-03-16,11.0
250081,2023-03-17,1.0
250081,2023-03-30,1.0
250081,2023-03-31,2.0
250081,2023-04-01,8.0
250081,2023-04-02,13.0
250081,2023-04-03,12.0
250081,2023-04-04,15.0
250081,2023-04-05,21.0
250081,2023-04-06,7.0
250081,2023-04-07,7.0
250081,2023-04-08,5.0
250081,2023-04-09,10.0
250081,2023-04-10,10.0
250081,2023-04-11,15.0
250081,2023-04-12,13.0
250081,2023-04-13,6.0
250081,2023-04-14,10.0
250081,2023-04-15,6.0
250081,2023-04-16,8.0
250081,2023-04-17,1.0
250081,2023-04-25,1.0
250081,2023-04-28,2.0
250081,2023-04-29,3.0
250081,2023-04-30,4.0
250081,2023-05-01,18.0
250081,2023-05-02,7.0
250081,2023-05-03,11.0
250081,2023-05-04,8.0
250081,2023-05-05,5.0
250081,2023-05-06,8.0
250081,2023-05-07,7.0
250081,2023-05-08,14.0
250081,2023-05-09,14.0
250081,2023-05-10,12.0
250081,2023-05-11,12.0
250081,2023-05-12,6.0
250081,2023-05-14,4.0
250081,2023-05-28,1.0
250081,2023-05-31,7.0
250081,2023-06-01,9.0
250081,2023-06-02,9.0
250081,2023-06-03,3.0
250081,2023-06-04,8.0
250081,2023-06-05,6.0
250081,2023-06-06,7.0
250081,2023-06-07,15.0
250081,2023-06-08,5.0
250081,2023-06-09,11.0
250081,2023-06-10,3.0
250081,2023-06-11,8.0
250081,2023-06-12,12.0
250081,2023-06-13,7.0
250081,2023-06-14,10.0
250081,2023-06-15,6.0
250081,2023-06-16,1.0
250081,2023-06-30,2.0
250081,2023-07-01,2.0
250081,2023-07-02,8.0
250081,2023-07-03,4.0
250081,2023-07-04,9.0
250081,2023-07-05,2.0
250081,2023-07-06,8.0
250081,2023-07-07,3.0
250081,2023-07-08,3.0
250081,2023-07-09,1.0
250081,2023-07-10,5.0
250081,2023-07-11,10.0
250081,2023-07-12,1.0
250091,2022-06-30,1.0
250091,2022-07-01,3.0
250091,2022-07-03,5.0
250091,2022-07-04,5.0
250091,2022-07-05,22.0
250091,2022-07-06,4.0
250091,2022-07-07,10.0
250091,2022-07-08,6.0
250091,2022-07-09,2.0
250091,2022-07-10,4.0
250091,2022-07-11,5.0
250091,2022-07-12,1.0
250091,2022-07-31,3.0
250091,2022-08-01,7.0
250091,2022-08-02,4.0
250091,2022-08-03,3.0
250091,2022-08-04,2.0
250091,2022-08-05,2.0
250091,2022-08-06,2.0
250091,2022-08-07,3.0
250091,2022-08-08,4.0
250091,2022-08-09,6.0
250091,2022-08-10,2.0
250091,2022-08-11,2.0
250091,2022-08-31,11.0
250091,2022-09-01,3.0
250091,2022-09-03,2.0
250091,2022-09-05,3.0
250091,2022-09-06,3.0
250091,2022-09-07,1.0
250091,2022-09-08,2.0
250091,2022-09-09,3.0
250091,2022-09-11,3.0
250091,2022-09-13,7.0
250091,2022-09-14,1.0
250091,2022-09-15,6.0
250091,2022-09-17,4.0
250091,2022-09-18,3.0
250091,2022-09-30,2.0
250091,2022-10-01,1.0
250091,2022-10-02,1.0
250091,2022-10-03,1.0
250091,2022-10-04,1.0
250091,2022-10-05,1.0
250091,2022-10-06,4.0
250091,2022-10-07,3.0
250091,2022-10-09,1.0
250091,2022-10-10,1.0
250091,2022-10-11,6.0
250091,2022-10-12,4.0
250091,2022-10-13,2.0
250091,2022-10-14,1.0
250091,2022-10-15,2.0
250091,2022-10-16,2.0
250091,2022-10-31,6.0
250091,2022-11-01,2.0
250091,2022-11-02,3.0
250091,2022-11-03,3.0
250091,2022-11-05,1.0
250091,2022-11-08,2.0
250091,2022-11-09,1.0
250091,2022-11-10,1.0
250091,2022-11-11,2.0
250091,2022-12-02,2.0
250091,2022-12-03,1.0
250091,2022-12-04,2.0
250091,2022-12-06,2.0
250091,2022-12-07,2.0
250091,2022-12-08,1.0
250091,2022-12-10,1.0
250091,2022-12-11,1.0
250091,2022-12-13,1.0
250091,2022-12-14,1.0
250091,2022-12-15,1.0
250091,2022-12-31,1.0
250091,2023-01-01,1.0
250091,2023-01-02,1.0
250091,2023-01-04,2.0
250091,2023-01-05,3.0
250091,2023-01-07,2.0
250091,2023-01-09,4.0
250091,2023-01-10,2.0
250091,2023-01-11,1.0
250091,2023-01-31,2.0
250091,2023-02-01,2.0
250091,2023-02-06,1.0
250091,2023-02-07,3.0
250091,2023-02-08,2.0
250091,2023-02-09,2.0
250091,2023-02-10,2.0
250091,2023-02-11,1.0
250091,2023-02-13,7.0
250091,2023-02-14,2.0
250091,2023-03-01,2.0
250091,2023-03-02,2.0
250091,2023-03-03,2.0
250091,2023-03-04,1.0
250091,2023-03-05,3.0
250091,2023-03-06,4.0
250091,2023-03-07,1.0
250091,2023-03-08,3.0
250091,2023-03-09,5.0
250091,2023-03-10,1.0
250091,2023-03-11,1.0
250091,2023-03-12,1.0
250091,2023-03-13,4.0
250091,2023-03-14,2.0
250091,2023-03-15,4.0
250091,2023-03-16,1.0
250091,2023-04-01,4.0
250091,2023-04-02,3.0
250091,2023-04-03,4.0
250091,2023-04-04,1.0
250091,2023-04-05,1.0
250091,2023-04-06,8.0
250091,2023-04-07,34.0
250091,2023-04-08,1.0
250091,2023-04-09,2.0
250091,2023-04-10,2.0
250091,2023-04-11,5.0
250091,2023-04-12,3.0
250091,2023-04-13,4.0
250091,2023-04-14,3.0
250091,2023-04-15,5.0
250091,2023-04-16,1.0
250091,2023-04-28,7.0
250091,2023-04-29,1.0
250091,2023-04-30,1.0
250091,2023-05-01,3.0
250091,2023-05-02,6.0
250091,2023-05-06,2.0
250091,2023-05-07,3.0
250091,2023-05-08,1.0
250091,2023-05-09,2.0
250091,2023-05-10,4.0
250091,2023-05-11,3.0
250091,2023-05-31,4.0
250091,2023-06-01,8.0
250091,2023-06-02,4.0
250091,2023-06-03,12.0
250091,2023-06-04,3.0
250091,2023-06-05,5.0
250091,2023-06-06,5.0
250091,2023-06-07,1.0
250091,2023-06-08,8.0
250091,2023-06-09,5.0
250091,2023-06-10,3.0
250091,2023-06-11,1.0
250091,2023-06-12,2.0
250091,2023-06-13,7.0
250091,2023-06-14,1.0
250091,2023-06-30,6.0
250091,2023-07-01,5.0
250091,2023-07-02,2.0
250091,2023-07-03,3.0
250091,2023-07-04,6.0
250091,2023-07-05,6.0
250091,2023-07-06,4.0
250091,2023-07-07,2.0
250091,2023-07-08,3.0
250091,2023-07-09,5.0
250091,2023-07-10,2.0
250091,2023-07-11,6.0
250101,2022-06-30,12.0
250101,2022-07-01,12.0
250101,2022-07-02,10.0
250101,2022-07-03,18.0
250101,2022-07-04,24.0
250101,2022-07-05,26.0
250101,2022-07-06,18.0
250101,2022-07-07,20.0
250101,2022-07-08,18.0
250101,2022-07-09,9.0
250101,2022-07-10,28.0
250101,2022-07-11,26.0
250101,2022-07-12,8.0
250101,2022-07-29,5.0
250101,2022-07-30,16.0
250101,2022-07-31,21.0
250101,2022-08-01,24.0
250101,2022-08-02,21.0
250101,2022-08-03,12.0
250101,2022-08-04,21.0
250101,2022-08-05,15.0
250101,2022-08-06,4.0
250101,2022-08-07,13.0
250101,2022-08-08,20.0
250101,2022-08-09,12.0
250101,2022-08-10,20.0
250101,2022-08-11,14.0
250101,2022-08-27,1.0
250101,2022-08-30,1.0
250101,2022-08-31,16.0
250101,2022-09-01,19.0
250101,2022-09-02,19.0
250101,2022-09-03,22.0
250101,2022-09-04,17.0
250101,2022-09-05,15.0
250101,2022-09-06,18.0
250101,2022-09-07,15.0
250101,2022-09-08,8.0
250101,2022-09-09,6.0
250101,2022-09-10,8.0
250101,2022-09-11,11.0
250101,2022-09-12,22.0
250101,2022-09-13,23.0
250101,2022-09-14,34.0
250101,2022-09-15,26.0
250101,2022-09-16,11.0
250101,2022-09-17,8.0
250101,2022-09-18,21.0
250101,2022-09-19,2.0
250101,2022-09-30,13.0
250101,2022-10-01,13.0
250101,2022-10-02,12.0
250101,2022-10-03,26.0
250101,2022-10-04,24.0
250101,2022-10-05,12.0
250101,2022-10-06,14.0
250101,2022-10-07,9.0
250101,2022-10-08,9.0
250101,2022-10-09,17.0
250101,2022-10-10,23.0
250101,2022-10-11,20.0
250101,2022-10-12,21.0
250101,2022-10-13,16.0
250101,2022-10-14,6.0
250101,2022-10-15,16.0
250101,2022-10-16,11.0
250101,2022-10-17,1.0
250101,2022-11-28,1.0
250101,2022-11-30,6.0
250101,2022-12-01,23.0
250101,2022-12-02,9.0
250101,2022-12-03,13.0
250101,2022-12-04,11.0
250101,2022-12-05,20.0
250101,2022-12-06,13.0
250101,2022-12-07,13.0
250101,2022-12-08,22.0
250101,2022-12-09,11.0
250101,2022-12-10,11.0
250101,2022-12-11,9.0
250101,2022-12-12,20.0
250101,2022-12-13,15.0
250101,2022-12-14,10.0
250101,2022-12-15,7.0
250101,2022-12-30,6.0
250101,2022-12-31,8.0
250101,2023-01-01,14.0
250101,2023-01-02,19.0
250101,2023-01-03,9.0
250101,2023-01-04,13.0
250101,2023-01-05,7.0
250101,2023-01-06,23.0
250101,2023-01-07,15.0
250101,2023-01-08,14.0
250101,2023-01-09,22.0
250101,2023-01-10,21.0
250101,2023-01-11,24.0
250101,2023-01-12,14.0
250101,2023-01-13,1.0
250101,2023-01-28,1.0
250101,2023-01-30,1.0
250101,2023-01-31,12.0
250101,2023-02-01,26.0
250101,2023-02-02,20.0
250101,2023-02-03,20.0
250101,2023-02-04,13.0
250101,2023-02-05,19.0
250101,2023-02-06,26.0
250101,2023-02-07,18.0
250101,2023-02-08,24.0
250101,2023-02-09,22.0
250101,2023-02-10,25.0
250101,2023-02-11,12.0
250101,2023-02-12,22.0
250101,2023-02-13,34.0
250101,2023-02-14,7.0
250101,2023-02-28,17.0
250101,2023-03-01,32.0
250101,2023-03-02,30.0
250101,2023-03-03,15.0
250101,2023-03-04,21.0
250101,2023-03-05,22.0
250101,2023-03-06,35.0
250101,2023-03-07,23.0
250101,2023-03-08,25.0
250101,2023-03-09,25.0
250101,2023-03-10,23.0
250101,2023-03-11,28.0
250101,2023-03-12,27.0
250101,2023-03-13,29.0
250101,2023-03-14,28.0
250101,2023-03-15,29.0
250101,2023-03-16,28.0
250101,2023-03-17,3.0
250101,2023-03-31,7.0
250101,2023-04-01,24.0
250101,2023-04-02,15.0
250101,2023-04-03,26.0
250101,2023-04-04,31.0
250101,2023-04-05,18.0
250101,2023-04-06,30.0
250101,2023-04-07,9.0
250101,2023-04-08,22.0
250101,2023-04-09,20.0
250101,2023-04-10,32.0
250101,2023-04-11,24.0
250101,2023-04-12,23.0
250101,2023-04-13,20.0
250101,2023-04-14,9.0
250101,2023-04-15,16.0
250101,2023-04-16,16.0
250101,2023-04-17,6.0
250101,2023-04-28,5.0
250101,2023-04-29,17.0
250101,2023-04-30,13.0
250101,2023-05-01,15.0
250101,2023-05-02,25.0
250101,2023-05-03,11.0
250101,2023-05-04,13.0
250101,2023-05-05,11.0
250101,2023-05-06,18.0
250101,2023-05-07,38.0
250101,2023-05-08,23.0
250101,2023-05-09,24.0
250101,2023-05-10,19.0
250101,2023-05-11,34.0
250101,2023-05-12,15.0
250101,2023-05-13,7.0
250101,2023-05-14,6.0
250101,2023-05-15,3.0
250101,2023-05-31,8.0
250101,2023-06-01,27.0
250101,2023-06-02,8.0
250101,2023-06-03,13.0
250101,2023-06-04,24.0
250101,2023-06-05,22.0
250101,2023-06-06,35.0
250101,2023-06-07,16.0
250101,2023-06-08,27.0
250101,2023-06-09,19.0
250101,2023-06-10,17.0
250101,2023-06-11,29.0
250101,2023-06-12,27.0
250101,2023-06-13,32.0
250101,2023-06-14,46.0
250101,2023-06-15,40.0
250101,2023-06-25,1.0
250101,2023-06-29,1.0
250101,2023-06-30,9.0
250101,2023-07-01,22.0
250101,2023-07-02,30.0
250101,2023-07-03,32.0
250101,2023-07-04,28.0
250101,2023-07-05,22.0
250101,2023-07-06,30.0
250101,2023-07-07,23.0
250101,2023-07-08,22.0
250101,2023-07-09,33.0
250101,2023-07-10,53.0
250101,2023-07-11,39.0
250101,2023-07-12,8.0
250111,2022-06-26,1.0
250111,2022-06-27,1.0
250111,2022-06-28,1.0
250111,2022-06-30,1.0
250111,2022-07-01,10.0
250111,2022-07-02,5.0
250111,2022-07-03,11.0
250111,2022-07-04,14.0
250111,2022-07-05,12.0
250111,2022-07-06,14.0
250111,2022-07-07,1.0
250111,2022-07-08,6.0
250111,2022-07-09,1.0
250111,2022-07-10,10.0
250111,2022-07-11,11.0
250111,2022-07-12,1.0
250111,2022-07-29,2.0
250111,2022-07-30,2.0
250111,2022-07-31,5.0
250111,2022-08-01,7.0
250111,2022-08-02,7.0
250111,2022-08-03,3.0
250111,2022-08-04,8.0
250111,2022-08-05,5.0
250111,2022-08-06,5.0
250111,2022-08-07,3.0
250111,2022-08-08,4.0
250111,2022-08-09,1.0
250111,2022-08-10,3.0
250111,2022-08-30,1.0
250111,2022-08-31,2.0
250111,2022-09-01,4.0
250111,2022-09-02,3.0
250111,2022-09-03,1.0
250111,2022-09-04,2.0
250111,2022-09-05,3.0
250111,2022-09-06,8.0
250111,2022-09-07,3.0
250111,2022-09-08,3.0
250111,2022-09-09,2.0
250111,2022-09-10,3.0
250111,2022-09-11,3.0
250111,2022-09-12,2.0
250111,2022-09-13,4.0
250111,2022-09-14,1.0
250111,2022-09-15,8.0
250111,2022-09-16,4.0
250111,2022-09-17,2.0
250111,2022-09-18,2.0
250111,2022-09-30,2.0
250111,2022-10-01,2.0
250111,2022-10-02,3.0
250111,2022-10-03,9.0
250111,2022-10-04,2.0
250111,2022-10-05,5.0
250111,2022-10-06,4.0
250111,2022-10-08,4.0
250111,2022-10-09,2.0
250111,2022-10-10,2.0
250111,2022-10-11,3.0
250111,2022-10-12,2.0
250111,2022-10-13,2.0
250111,2022-10-14,5.0
250111,2022-10-15,1.0
250111,2022-10-16,2.0
250111,2022-10-31,1.0
250111,2022-11-01,3.0
250111,2022-11-02,5.0
250111,2022-11-03,5.0
250111,2022-11-04,5.0
250111,2022-11-05,2.0
250111,2022-11-06,4.0
250111,2022-11-07,4.0
250111,2022-11-08,4.0
250111,2022-11-09,2.0
250111,2022-11-10,9.0
250111,2022-11-11,3.0
250111,2022-11-30,4.0
250111,2022-12-01,16.0
250111,2022-12-02,4.0
250111,2022-12-03,2.0
250111,2022-12-04,7.0
250111,2022-12-05,4.0
250111,2022-12-06,4.0
250111,2022-12-07,2.0
250111,2022-12-08,2.0
250111,2022-12-09,4.0
250111,2022-12-10,3.0
250111,2022-12-11,1.0
250111,2022-12-12,1.0
250111,2022-12-13,4.0
250111,2022-12-14,4.0
250111,2022-12-15,3.0
250111,2022-12-31,3.0
250111,2023-01-01,1.0
250111,2023-01-02,4.0
250111,2023-01-03,2.0
250111,2023-01-04,4.0
250111,2023-01-05,3.0
250111,2023-01-06,5.0
250111,2023-01-07,3.0
250111,2023-01-08,6.0
250111,2023-01-09,5.0
250111,2023-01-10,8.0
250111,2023-01-11,1.0
250111,2023-01-12,2.0
250111,2023-01-30,1.0
250111,2023-01-31,2.0
250111,2023-02-01,5.0
250111,2023-02-02,9.0
250111,2023-02-03,9.0
250111,2023-02-04,4.0
250111,2023-02-05,9.0
250111,2023-02-06,12.0
250111,2023-02-07,4.0
250111,2023-02-08,4.0
250111,2023-02-09,5.0
250111,2023-02-10,12.0
250111,2023-02-11,12.0
250111,2023-02-12,2.0
250111,2023-02-13,15.0
250111,2023-02-14,1.0
250111,2023-02-27,1.0
250111,2023-02-28,6.0
250111,2023-03-01,19.0
250111,2023-03-02,6.0
250111,2023-03-03,9.0
250111,2023-03-04,8.0
250111,2023-03-05,7.0
250111,2023-03-06,13.0
250111,2023-03-07,10.0
250111,2023-03-08,9.0
250111,2023-03-09,7.0
250111,2023-03-10,7.0
250111,2023-03-11,7.0
250111,2023-03-12,6.0
250111,2023-03-13,15.0
250111,2023-03-14,12.0
250111,2023-03-15,1.0
250111,2023-03-16,8.0
250111,2023-03-26,1.0
250111,2023-03-28,2.0
250111,2023-03-29,2.0
250111,2023-03-30,3.0
250111,2023-03-31,2.0
250111,2023-04-01,15.0
250111,2023-04-02,22.0
250111,2023-04-03,26.0
250111,2023-04-04,9.0
250111,2023-04-05,11.0
250111,2023-04-06,14.0
250111,2023-04-07,24.0
250111,2023-04-08,13.0
250111,2023-04-09,13.0
250111,2023-04-10,18.0
250111,2023-04-11,11.0
250111,2023-04-12,6.0
250111,2023-04-13,11.0
250111,2023-04-14,6.0
250111,2023-04-15,6.0
250111,2023-04-16,6.0
250111,2023-04-23,1.0
250111,2023-04-24,3.0
250111,2023-04-25,1.0
250111,2023-04-26,2.0
250111,2023-04-27,3.0
250111,2023-04-28,4.0
250111,2023-04-29,7.0
250111,2023-04-30,10.0
250111,2023-05-01,19.0
250111,2023-05-02,10.0
250111,2023-05-03,16.0
250111,2023-05-04,9.0
250111,2023-05-05,9.0
250111,2023-05-06,8.0
250111,2023-05-07,12.0
250111,2023-05-08,20.0
250111,2023-05-09,21.0
250111,2023-05-10,15.0
250111,2023-05-11,9.0
250111,2023-05-12,9.0
250111,2023-05-13,2.0
250111,2023-05-14,3.0
250111,2023-05-15,1.0
250111,2023-05-28,1.0
250111,2023-05-30,4.0
250111,2023-05-31,7.0
250111,2023-06-01,24.0
250111,2023-06-02,18.0
250111,2023-06-03,11.0
250111,2023-06-04,24.0
250111,2023-06-05,18.0
250111,2023-06-06,16.0
250111,2023-06-07,18.0
250111,2023-06-08,20.0
250111,2023-06-09,18.0
250111,2023-06-10,13.0
250111,2023-06-11,14.0
250111,2023-06-12,16.0
250111,2023-06-13,17.0
250111,2023-06-14,12.0
250111,2023-06-15,8.0
250111,2023-06-28,1.0
250111,2023-06-29,1.0
250111,2023-06-30,8.0
250111,2023-07-01,17.0
250111,2023-07-02,9.0
250111,2023-07-03,22.0
250111,2023-07-04,10.0
250111,2023-07-05,7.0
250111,2023-07-06,14.0
250111,2023-07-07,13.0
250111,2023-07-08,8.0
250111,2023-07-09,9.0
250111,2023-07-10,9.0
250111,2023-07-11,10.0
250131,2022-06-30,3.0
250131,2022-07-01,6.0
250131,2022-07-02,2.0
250131,2022-07-03,6.0
250131,2022-07-04,9.0
250131,2022-07-05,5.0
250131,2022-07-06,5.0
250131,2022-07-07,5.0
250131,2022-07-08,5.0
250131,2022-07-09,3.0
250131,2022-07-10,6.0
250131,2022-07-11,8.0
250131,2022-07-12,1.0
250131,2022-07-29,1.0
250131,2022-08-01,1.0
250131,2022-08-10,1.0
250131,2022-08-11,1.0
250131,2022-09-01,1.0
250131,2022-09-05,1.0
250131,2022-09-09,1.0
250131,2022-09-10,1.0
250131,2022-09-11,1.0
250131,2022-09-14,1.0
250131,2022-09-30,2.0
250131,2022-10-01,6.0
250131,2022-10-02,3.0
250131,2022-10-03,9.0
250131,2022-10-04,4.0
250131,2022-10-05,4.0
250131,2022-10-06,5.0
250131,2022-10-07,6.0
250131,2022-10-08,5.0
250131,2022-10-09,3.0
250131,2022-10-10,2.0
250131,2022-10-11,4.0
250131,2022-10-12,8.0
250131,2022-10-13,8.0
250131,2022-10-14,1.0
250131,2022-10-15,1.0
250131,2022-10-31,6.0
250131,2022-11-01,11.0
250131,2022-11-02,8.0
250131,2022-11-03,4.0
250131,2022-11-04,6.0
250131,2022-11-05,4.0
250131,2022-11-06,7.0
250131,2022-11-07,10.0
250131,2022-11-08,8.0
250131,2022-11-09,14.0
250131,2022-11-10,3.0
250131,2022-11-11,1.0
250131,2022-11-30,4.0
250131,2022-12-01,4.0
250131,2022-12-02,4.0
250131,2022-12-03,2.0
250131,2022-12-04,4.0
250131,2022-12-05,14.0
250131,2022-12-06,9.0
250131,2022-12-07,12.0
250131,2022-12-08,10.0
250131,2022-12-09,11.0
250131,2022-12-10,2.0
250131,2022-12-11,8.0
250131,2022-12-12,13.0
250131,2022-12-13,9.0
250131,2022-12-14,5.0
250131,2022-12-15,2.0
250131,2022-12-30,1.0
250131,2022-12-31,8.0
250131,2023-01-01,5.0
250131,2023-01-02,9.0
250131,2023-01-03,8.0
250131,2023-01-04,10.0
250131,2023-01-05,5.0
250131,2023-01-06,1.0
250131,2023-01-07,7.0
250131,2023-01-08,5.0
250131,2023-01-09,6.0
250131,2023-01-10,7.0
250131,2023-01-11,4.0
250131,2023-01-31,10.0
250131,2023-02-01,12.0
250131,2023-02-02,15.0
250131,2023-02-03,10.0
250131,2023-02-04,12.0
250131,2023-02-05,16.0
250131,2023-02-06,13.0
250131,2023-02-07,17.0
250131,2023-02-08,8.0
250131,2023-02-09,7.0
250131,2023-02-10,7.0
250131,2023-02-11,11.0
250131,2023-02-12,20.0
250131,2023-02-13,15.0
250131,2023-02-14,1.0
250131,2023-02-28,10.0
250131,2023-03-01,10.0
250131,2023-03-02,10.0
250131,2023-03-03,11.0
250131,2023-03-04,11.0
250131,2023-03-05,11.0
250131,2023-03-06,13.0
250131,2023-03-07,14.0
250131,2023-03-08,8.0
250131,2023-03-09,13.0
250131,2023-03-10,8.0
250131,2023-03-11,8.0
250131,2023-03-12,13.0
250131,2023-03-13,17.0
250131,2023-03-14,9.0
250131,2023-03-15,6.0
250131,2023-03-16,2.0
250131,2023-03-31,13.0
250131,2023-04-01,6.0
250131,2023-04-02,10.0
250131,2023-04-03,14.0
250131,2023-04-04,19.0
250131,2023-04-05,10.0
250131,2023-04-06,10.0
250131,2023-04-07,17.0
250131,2023-04-08,8.0
250131,2023-04-09,5.0
250131,2023-04-10,11.0
250131,2023-04-11,19.0
250131,2023-04-12,13.0
250131,2023-04-13,12.0
250131,2023-04-14,11.0
250131,2023-04-15,8.0
250131,2023-04-16,11.0
250131,2023-04-17,4.0
250131,2023-04-28,6.0
250131,2023-04-29,9.0
250131,2023-04-30,7.0
250131,2023-05-01,10.0
250131,2023-05-02,10.0
250131,2023-05-03,8.0
250131,2023-05-04,5.0
250131,2023-05-05,12.0
250131,2023-05-06,3.0
250131,2023-05-07,12.0
250131,2023-05-08,14.0
250131,2023-05-09,13.0
250131,2023-05-10,17.0
250131,2023-05-11,7.0
250131,2023-05-12,4.0
250131,2023-05-31,5.0
250131,2023-06-01,12.0
250131,2023-06-02,5.0
250131,2023-06-03,3.0
250131,2023-06-04,8.0
250131,2023-06-05,13.0
250131,2023-06-06,6.0
250131,2023-06-07,16.0
250131,2023-06-08,14.0
250131,2023-06-09,10.0
250131,2023-06-10,4.0
250131,2023-06-11,12.0
250131,2023-06-12,12.0
250131,2023-06-13,8.0
250131,2023-06-14,10.0
250131,2023-06-30,7.0
250131,2023-07-01,8.0
250131,2023-07-02,6.0
250131,2023-07-03,17.0
250131,2023-07-04,7.0
250131,2023-07-05,11.0
250131,2023-07-06,11.0
250131,2023-07-07,6.0
250131,2023-07-08,11.0
250131,2023-07-09,9.0
250131,2023-07-10,7.0
250131,2023-07-11,9.0
250151,2022-06-30,6.0
250151,2022-07-01,8.0
250151,2022-07-02,3.0
250151,2022-07-03,4.0
250151,2022-07-04,2.0
250151,2022-07-05,9.0
250151,2022-07-06,7.0
250151,2022-07-07,14.0
250151,2022-07-08,3.0
250151,2022-07-09,6.0
250151,2022-07-10,6.0
250151,2022-07-11,7.0
250151,2022-07-12,1.0
250151,2022-07-29,4.0
250151,2022-07-30,2.0
250151,2022-07-31,3.0
250151,2022-08-01,5.0
250151,2022-08-02,10.0
250151,2022-08-03,12.0
250151,2022-08-04,15.0
250151,2022-08-05,6.0
250151,2022-08-06,2.0
250151,2022-08-07,4.0
250151,2022-08-08,9.0
250151,2022-08-09,4.0
250151,2022-08-10,6.0
250151,2022-08-11,1.0
250151,2022-08-31,1.0
250151,2022-09-01,1.0
250151,2022-09-03,1.0
250151,2022-09-12,1.0
250151,2022-09-16,1.0
250151,2022-09-30,6.0
250151,2022-10-01,3.0
250151,2022-10-02,2.0
250151,2022-10-03,3.0
250151,2022-10-04,9.0
250151,2022-10-05,9.0
250151,2022-10-06,6.0
250151,2022-10-07,4.0
250151,2022-10-08,7.0
250151,2022-10-09,5.0
250151,2022-10-10,10.0
250151,2022-10-11,7.0
250151,2022-10-12,17.0
250151,2022-10-13,10.0
250151,2022-10-14,2.0
250151,2022-10-31,5.0
250151,2022-11-01,8.0
250151,2022-11-02,10.0
250151,2022-11-03,9.0
250151,2022-11-04,5.0
250151,2022-11-05,3.0
250151,2022-11-06,5.0
250151,2022-11-07,7.0
250151,2022-11-08,9.0
250151,2022-11-09,4.0
250151,2022-11-10,5.0
250151,2022-11-12,1.0
250151,2022-11-30,5.0
250151,2022-12-01,9.0
250151,2022-12-02,8.0
250151,2022-12-03,1.0
250151,2022-12-04,7.0
250151,2022-12-05,20.0
250151,2022-12-06,14.0
250151,2022-12-07,6.0
250151,2022-12-08,6.0
250151,2022-12-09,8.0
250151,2022-12-10,6.0
250151,2022-12-11,16.0
250151,2022-12-12,8.0
250151,2022-12-13,11.0
250151,2022-12-14,10.0
250151,2022-12-15,3.0
250151,2022-12-30,1.0
250151,2022-12-31,8.0
250151,2023-01-01,13.0
250151,2023-01-02,9.0
250151,2023-01-03,15.0
250151,2023-01-04,10.0
250151,2023-01-05,6.0
250151,2023-01-06,2.0
250151,2023-01-07,4.0
250151,2023-01-08,5.0
250151,2023-01-09,6.0
250151,2023-01-10,15.0
250151,2023-01-11,9.0
250151,2023-01-31,11.0
250151,2023-02-01,8.0
250151,2023-02-02,10.0
250151,2023-02-03,6.0
250151,2023-02-04,12.0
250151,2023-02-05,19.0
250151,2023-02-06,20.0
250151,2023-02-07,20.0
250151,2023-02-08,19.0
250151,2023-02-09,14.0
250151,2023-02-10,6.0
250151,2023-02-11,12.0
250151,2023-02-12,14.0
250151,2023-02-13,14.0
