i,t,y
250081,2023-07-24,3243.0
250081,2023-07-31,3243.0
250091,2022-07-04,130.0
250091,2022-07-11,221.0
250091,2022-07-18,508.0
250091,2022-07-25,508.0
250091,2022-08-01,570.0
250091,2022-08-08,550.0
250091,2022-08-15,540.0
250091,2022-08-22,828.0
250091,2022-08-29,828.0
250091,2022-09-05,809.0
250091,2022-09-12,869.0
250091,2022-09-19,992.0
250091,2022-09-26,1185.0
250091,2022-10-03,1180.0
250091,2022-10-10,1241.0
250091,2022-10-17,1224.0
250091,2022-10-24,1440.0
250091,2022-10-31,1434.0
250091,2022-11-07,1425.0
250091,2022-11-14,1563.0
250091,2022-11-21,1563.0
250091,2022-11-28,1563.0
250091,2022-12-05,1774.0
250091,2022-12-12,1767.0
250091,2022-12-19,1764.0
250091,2022-12-26,1764.0
250091,2023-01-02,1761.0
250091,2023-01-09,1966.0
250091,2023-01-16,1963.0
250091,2023-01-23,1963.0
250091,2023-01-30,2179.0
250091,2023-02-06,2174.0
250091,2023-02-13,2301.0
250091,2023-02-20,2299.0
250091,2023-02-27,2299.0
250091,2023-03-06,2645.0
250091,2023-03-13,2629.0
250091,2023-03-20,2622.0
250091,2023-03-27,2694.0
250091,2023-04-03,2683.0
250091,2023-04-10,2994.0
250091,2023-04-17,3333.0
250091,2023-04-24,3333.0
250091,2023-05-01,3321.0
250091,2023-05-08,3309.0
250091,2023-05-15,3300.0
250091,2023-05-22,3516.0
250091,2023-05-29,3588.0
250091,2023-06-05,3984.0
250091,2023-06-12,4319.0
250091,2023-06-19,4311.0
250091,2023-06-26,4311.0
250091,2023-07-03,4655.0
250091,2023-07-10,4627.0
250091,2023-07-17,4621.0
250091,2023-07-24,4981.0
250091,2023-07-31,4981.0
250101,2022-07-04,32.0
250101,2022-07-11,175.0
250101,2022-07-18,311.0
250101,2022-07-25,419.0
250101,2022-08-01,785.0
250101,2022-08-08,859.0
250101,2022-08-15,813.0
250101,2022-08-22,1281.0
250101,2022-08-29,1280.0
250101,2022-09-05,1351.0
250101,2022-09-12,1551.0
250101,2022-09-19,1498.0
250101,2022-09-26,2218.0
250101,2022-10-03,2154.0
250101,2022-10-10,2046.0
250101,2022-10-17,1955.0
250101,2022-10-24,1955.0
250101,2022-10-31,1955.0
250101,2022-11-07,1955.0
250101,2022-11-14,1955.0
250101,2022-11-21,1955.0
250101,2022-11-28,2566.0
250101,2022-12-05,2484.0
250101,2022-12-12,2745.0
250101,2022-12-19,2821.0
250101,2022-12-26,3001.0
250101,2023-01-02,2954.0
250101,2023-01-09,3031.0
250101,2023-01-16,3151.0
250101,2023-01-23,3763.0
250101,2023-01-30,4121.0
250101,2023-02-06,4345.0
250101,2023-02-13,4944.0
250101,2023-02-20,5189.0
250101,2023-02-27,5189.0
250101,2023-03-06,5377.0
250101,2023-03-13,5917.0
250101,2023-03-20,5829.0
250101,2023-03-27,6045.0
250101,2023-04-03,5973.0
250101,2023-04-10,6171.0
250101,2023-04-17,6417.0
250101,2023-04-24,6489.0
250101,2023-05-01,7411.0
250101,2023-05-08,7272.0
250101,2023-05-15,7164.0
250101,2023-05-22,7524.0
250101,2023-05-29,8244.0
250101,2023-06-05,8862.0
250101,2023-06-12,8692.0
250101,2023-06-19,8574.0
250101,2023-06-26,9293.0
250101,2023-07-03,9199.0
250101,2023-07-10,9528.0
250101,2023-07-17,9841.0
250101,2023-07-24,10381.0
250101,2023-07-31,10381.0
250111,2022-07-04,55.0
250111,2022-07-11,0.0
250111,2022-07-18,79.0
250111,2022-07-25,199.0
250111,2022-08-01,343.0
250111,2022-08-08,308.0
250111,2022-08-15,304.0
250111,2022-08-22,304.0
250111,2022-08-29,304.0
250111,2022-09-05,288.0
250111,2022-09-12,304.0
250111,2022-09-19,363.0
250111,2022-09-26,363.0
250111,2022-10-03,507.0
250111,2022-10-10,488.0
250111,2022-10-17,473.0
250111,2022-10-24,473.0
250111,2022-10-31,592.0
250111,2022-11-07,564.0
250111,2022-11-14,626.0
250111,2022-11-21,626.0
250111,2022-11-28,626.0
250111,2022-12-05,589.0
250111,2022-12-12,572.0
250111,2022-12-19,561.0
250111,2022-12-26,561.0
250111,2023-01-02,553.0
250111,2023-01-09,525.0
250111,2023-01-16,514.0
250111,2023-01-23,514.0
250111,2023-01-30,513.0
250111,2023-02-06,463.0
250111,2023-02-13,529.0
250111,2023-02-20,608.0
250111,2023-02-27,607.0
250111,2023-03-06,539.0
250111,2023-03-13,558.0
250111,2023-03-20,537.0
250111,2023-03-27,616.0
250111,2023-04-03,544.0
250111,2023-04-10,682.0
250111,2023-04-17,636.0
250111,2023-04-24,632.0
250111,2023-05-01,586.0
250111,2023-05-08,502.0
250111,2023-05-15,442.0
250111,2023-05-22,442.0
250111,2023-05-29,441.0
250111,2023-06-05,335.0
250111,2023-06-12,220.0
250111,2023-06-19,183.0
250111,2023-06-26,183.0
250111,2023-07-03,125.0
250111,2023-07-10,55.0
250111,2023-07-17,45.0
250111,2023-07-24,45.0
250111,2023-07-31,45.0
250131,2022-07-04,0.0
250131,2022-07-11,3.0
250131,2022-07-18,42.0
250131,2022-07-25,122.0
250131,2022-08-01,120.0
250131,2022-08-08,120.0
250131,2022-08-15,118.0
250131,2022-08-22,118.0
250131,2022-08-29,118.0
250131,2022-09-05,116.0
250131,2022-09-12,113.0
250131,2022-09-19,112.0
250131,2022-09-26,112.0
250131,2022-10-03,92.0
250131,2022-10-10,143.0
250131,2022-10-17,161.0
250131,2022-10-24,161.0
250131,2022-10-31,235.0
250131,2022-11-07,265.0
250131,2022-11-14,279.0
250131,2022-11-21,319.0
250131,2022-11-28,359.0
250131,2022-12-05,367.0
250131,2022-12-12,302.0
250131,2022-12-19,446.0
250131,2022-12-26,526.0
250131,2023-01-02,503.0
250131,2023-01-09,461.0
250131,2023-01-16,490.0
250131,2023-01-23,570.0
250131,2023-01-30,650.0
250131,2023-02-06,682.0
250131,2023-02-13,877.0
250131,2023-02-20,876.0
250131,2023-02-27,876.0
250131,2023-03-06,840.0
250131,2023-03-13,919.0
250131,2023-03-20,902.0
250131,2023-03-27,902.0
250131,2023-04-03,1019.0
250131,2023-04-10,939.0
250131,2023-04-17,861.0
250131,2023-04-24,941.0
250131,2023-05-01,909.0
250131,2023-05-08,965.0
250131,2023-05-15,924.0
250131,2023-05-22,924.0
250131,2023-05-29,964.0
250131,2023-06-05,1038.0
250131,2023-06-12,964.0
250131,2023-06-19,946.0
250131,2023-06-26,946.0
250131,2023-07-03,908.0
250131,2023-07-10,886.0
250131,2023-07-17,877.0
250131,2023-07-24,877.0
250131,2023-07-31,877.0
250151,2022-07-04,0.0
250151,2022-07-11,28.0
250151,2022-07-18,67.0
250151,2022-07-25,107.0
250151,2022-08-01,173.0
250151,2022-08-08,155.0
250151,2022-08-15,144.0
250151,2022-08-22,264.0
250151,2022-08-29,264.0
250151,2022-09-05,261.0
250151,2022-09-12,260.0
250151,2022-09-19,259.0
250151,2022-09-26,259.0
250151,2022-10-03,245.0
250151,2022-10-10,235.0
250151,2022-10-17,279.0
250151,2022-10-24,359.0
250151,2022-10-31,354.0
250151,2022-11-07,307.0
250151,2022-11-14,368.0
250151,2022-11-21,408.0
250151,2022-11-28,488.0
250151,2022-12-05,478.0
250151,2022-12-12,494.0
250151,2022-12-19,630.0
250151,2022-12-26,630.0
250151,2023-01-02,599.0
250151,2023-01-09,631.0
250151,2023-01-16,647.0
250151,2023-01-23,727.0
250151,2023-01-30,767.0
250151,2023-02-06,681.0
250151,2023-02-13,782.0
250151,2023-02-20,900.0
250151,2023-02-27,900.0
250151,2023-03-06,917.0
250151,2023-03-13,963.0
250151,2023-03-20,935.0
250151,2023-03-27,1015.0
250151,2023-04-03,1051.0
250151,2023-04-10,986.0
250151,2023-04-17,898.0
250151,2023-04-24,978.0
250151,2023-05-01,934.0
250151,2023-05-08,973.0
250151,2023-05-15,941.0
250151,2023-05-22,941.0
250151,2023-05-29,981.0
250151,2023-06-05,966.0
250151,2023-06-12,912.0
250151,2023-06-19,882.0
250151,2023-06-26,882.0
250151,2023-07-03,851.0
250151,2023-07-10,845.0
250151,2023-07-17,1002.0
250151,2023-07-24,1002.0
250151,2023-07-31,1002.0
250262,2022-07-04,3408.0
250262,2022-07-11,3319.0
250262,2022-07-18,3319.0
250262,2022-07-25,3318.0
250262,2022-08-01,3267.0
250262,2022-08-08,3205.0
250262,2022-08-15,3190.0
250262,2022-08-22,3190.0
250262,2022-08-29,3185.0
250262,2022-09-05,3125.0
250262,2022-09-12,3033.0
250262,2022-09-19,2979.0
250262,2022-09-26,2978.0
250262,2022-10-03,2933.0
250262,2022-10-10,2867.0
250262,2022-10-17,2827.0
250262,2022-10-24,2827.0
250262,2022-10-31,2811.0
250262,2022-11-07,2715.0
250262,2022-11-14,2614.0
250262,2022-11-21,2614.0
250262,2022-11-28,2606.0
250262,2022-12-05,2527.0
250262,2022-12-12,2429.0
250262,2022-12-19,2408.0
250262,2022-12-26,2408.0
250262,2023-01-02,2351.0
250262,2023-01-09,2243.0
250262,2023-01-16,2184.0
250262,2023-01-23,2184.0
250262,2023-01-30,2161.0
250262,2023-02-06,1876.0
250262,2023-02-13,1693.0
250262,2023-02-20,1680.0
250262,2023-02-27,1660.0
250262,2023-03-06,1480.0
250262,2023-03-13,1341.0
250262,2023-03-20,1292.0
250262,2023-03-27,1291.0
250262,2023-04-03,1198.0
250262,2023-04-10,1041.0
250262,2023-04-17,957.0
250262,2023-04-24,950.0
250262,2023-05-01,869.0
250262,2023-05-08,638.0
250262,2023-05-15,535.0
250262,2023-05-22,535.0
250262,2023-05-29,526.0
250262,2023-06-05,393.0
250262,2023-06-12,278.0
250262,2023-06-19,240.0
250262,2023-06-26,237.0
250262,2023-07-03,144.0
250262,2023-07-10,9.0
250262,2023-07-17,0.0
250262,2023-07-24,0.0
250262,2023-07-31,0.0
250272,2022-07-04,5194.0
250272,2022-07-11,5117.0
250272,2022-07-18,5117.0
250272,2022-07-25,5115.0
250272,2022-08-01,5079.0
250272,2022-08-08,5007.0
250272,2022-08-15,4985.0
250272,2022-08-22,4985.0
250272,2022-08-29,4978.0
250272,2022-09-05,4879.0
250272,2022-09-12,4777.0
250272,2022-09-19,4682.0
250272,2022-09-26,4682.0
250272,2022-10-03,4645.0
250272,2022-10-10,4526.0
250272,2022-10-17,4456.0
250272,2022-10-24,4455.0
250272,2022-10-31,4444.0
250272,2022-11-07,4330.0
250272,2022-11-14,4228.0
250272,2022-11-21,4228.0
250272,2022-11-28,4225.0
250272,2022-12-05,4137.0
250272,2022-12-12,4010.0
250272,2022-12-19,3949.0
250272,2022-12-26,3945.0
250272,2023-01-02,3852.0
250272,2023-01-09,3596.0
250272,2023-01-16,3482.0
250272,2023-01-23,3482.0
250272,2023-01-30,3458.0
250272,2023-02-06,2980.0
250272,2023-02-13,2271.0
250272,2023-02-20,2208.0
250272,2023-02-27,2191.0
250272,2023-03-06,1934.0
250272,2023-03-13,1700.0
250272,2023-03-20,1615.0
250272,2023-03-27,1615.0
250272,2023-04-03,1527.0
250272,2023-04-10,1387.0
250272,2023-04-17,1285.0
250272,2023-04-24,1284.0
250272,2023-05-01,1205.0
250272,2023-05-08,912.0
250272,2023-05-15,801.0
250272,2023-05-22,801.0
250272,2023-05-29,795.0
250272,2023-06-05,663.0
250272,2023-06-12,481.0
250272,2023-06-19,429.0
250272,2023-06-26,427.0
250272,2023-07-03,296.0
250272,2023-07-10,24.0
250272,2023-07-17,0.0
250272,2023-07-24,0.0
250272,2023-07-31,0.0
250322,2022-07-04,2640.0
250322,2022-07-11,2640.0
250322,2022-07-18,2640.0
250322,2022-07-25,2640.0
250322,2022-08-01,2630.0
250322,2022-08-08,2095.0
250322,2022-08-15,2093.0
250322,2022-08-22,2093.0
250322,2022-08-29,2093.0
250322,2022-09-05,2082.0
250322,2022-09-12,2070.0
250322,2022-09-19,1278.0
250322,2022-09-26,1278.0
250322,2022-10-03,1275.0
250322,2022-10-10,1275.0
250322,2022-10-17,1275.0
250322,2022-10-24,1275.0
250322,2022-10-31,1275.0
250322,2022-11-07,1264.0
250322,2022-11-14,1235.0
250322,2022-11-21,1235.0
250322,2022-11-28,1235.0
250322,2022-12-05,1233.0
250322,2022-12-12,1232.0
250322,2022-12-19,1231.0
250322,2022-12-26,1231.0
250322,2023-01-02,1200.0
250322,2023-01-09,1180.0
250322,2023-01-16,1113.0
250322,2023-01-23,1113.0
250322,2023-01-30,1113.0
250322,2023-02-06,1113.0
250322,2023-02-13,1113.0
250322,2023-02-20,1113.0
250322,2023-02-27,1123.0
250322,2023-03-06,1123.0
250322,2023-03-13,1119.0
250322,2023-03-20,1113.0
250322,2023-03-27,1113.0
250322,2023-04-03,936.0
250322,2023-04-10,925.0
250322,2023-04-17,758.0
250322,2023-04-24,758.0
250322,2023-05-01,756.0
250322,2023-05-08,362.0
250322,2023-05-15,359.0
250322,2023-05-22,359.0
250322,2023-05-29,359.0
250322,2023-06-05,222.0
250322,2023-06-12,210.0
250322,2023-06-19,206.0
250322,2023-06-26,206.0
250322,2023-07-03,81.0
250322,2023-07-10,0.0
250322,2023-07-17,0.0
250322,2023-07-24,0.0
250322,2023-07-31,0.0
250332,2022-07-04,1044.0
250332,2022-07-11,1044.0
250332,2022-07-18,1044.0
250332,2022-07-25,1044.0
250332,2022-08-01,1044.0
250332,2022-08-08,1044.0
250332,2022-08-15,1044.0
250332,2022-08-22,1044.0
250332,2022-08-29,1044.0
250332,2022-09-05,1044.0
250332,2022-09-12,1044.0
250332,2022-09-19,1044.0
250332,2022-09-26,1044.0
250332,2022-10-03,1044.0
250332,2022-10-10,1044.0
250332,2022-10-17,1044.0
250332,2022-10-24,1044.0
250332,2022-10-31,1044.0
250332,2022-11-07,1044.0
250332,2022-11-14,1044.0
250332,2022-11-21,1044.0
250332,2022-11-28,1044.0
250332,2022-12-05,1044.0
250332,2022-12-12,1044.0
250332,2022-12-19,1044.0
250332,2022-12-26,1044.0
250332,2023-01-02,1044.0
250332,2023-01-09,1044.0
250332,2023-01-16,1044.0
250332,2023-01-23,1044.0
250332,2023-01-30,1044.0
250332,2023-02-06,1044.0
250332,2023-02-13,1044.0
250332,2023-02-20,1044.0
250332,2023-02-27,1054.0
250332,2023-03-06,1054.0
250332,2023-03-13,1054.0
250332,2023-03-20,1054.0
250332,2023-03-27,1054.0
250332,2023-04-03,1010.0
250332,2023-04-10,1010.0
250332,2023-04-17,984.0
250332,2023-04-24,984.0
250332,2023-05-01,984.0
250332,2023-05-08,874.0
250332,2023-05-15,872.0
250332,2023-05-22,872.0
250332,2023-05-29,872.0
250332,2023-06-05,710.0
250332,2023-06-12,463.0
250332,2023-06-19,315.0
250332,2023-06-26,315.0
250332,2023-07-03,246.0
250332,2023-07-10,32.0
250332,2023-07-17,0.0
250332,2023-07-24,0.0
250332,2023-07-31,0.0
250342,2022-07-04,2439.0
250342,2022-07-11,2439.0
250342,2022-07-18,2439.0
250342,2022-07-25,2439.0
250342,2022-08-01,2439.0
250342,2022-08-08,2439.0
250342,2022-08-15,2439.0
250342,2022-08-22,2439.0
250342,2022-08-29,2439.0
250342,2022-09-05,2439.0
250342,2022-09-12,2439.0
250342,2022-09-19,2439.0
250342,2022-09-26,2439.0
250342,2022-10-03,2182.0
250342,2022-10-10,2156.0
250342,2022-10-17,1873.0
250342,2022-10-24,1873.0
250342,2022-10-31,1838.0
250342,2022-11-07,1281.0
250342,2022-11-14,1101.0
250342,2022-11-21,1101.0
250342,2022-11-28,1101.0
250342,2022-12-05,795.0
250342,2022-12-12,730.0
250342,2022-12-19,698.0
250342,2022-12-26,698.0
250342,2023-01-02,662.0
250342,2023-01-09,662.0
250342,2023-01-16,603.0
250342,2023-01-23,603.0
250342,2023-01-30,603.0
250342,2023-02-06,603.0
250342,2023-02-13,603.0
250342,2023-02-20,603.0
250342,2023-02-27,603.0
250342,2023-03-06,603.0
250342,2023-03-13,603.0
250342,2023-03-20,603.0
250342,2023-03-27,603.0
250342,2023-04-03,561.0
250342,2023-04-10,561.0
250342,2023-04-17,492.0
250342,2023-04-24,492.0
250342,2023-05-01,492.0
250342,2023-05-08,492.0
250342,2023-05-15,492.0
250342,2023-05-22,492.0
250342,2023-05-29,492.0
250342,2023-06-05,324.0
250342,2023-06-12,324.0
250342,2023-06-19,143.0
250342,2023-06-26,143.0
250342,2023-07-03,16.0
250342,2023-07-10,0.0
250342,2023-07-17,0.0
250342,2023-07-24,0.0
250342,2023-07-31,0.0
250413,2022-07-04,0.0
250413,2022-07-11,15.0
250413,2022-07-18,14.0
250413,2022-07-25,24.0
250413,2022-08-01,36.0
250413,2022-08-08,41.0
250413,2022-08-15,34.0
250413,2022-08-22,94.0
250413,2022-08-29,94.0
250413,2022-09-05,106.0
250413,2022-09-12,94.0
250413,2022-09-19,110.0
250413,2022-09-26,120.0
250413,2022-10-03,106.0
250413,2022-10-10,118.0
250413,2022-10-17,249.0
250413,2022-10-24,249.0
250413,2022-10-31,242.0
250413,2022-11-07,185.0
250413,2022-11-14,271.0
250413,2022-11-21,271.0
250413,2022-11-28,271.0
250413,2022-12-05,252.0
250413,2022-12-12,221.0
250413,2022-12-19,213.0
250413,2022-12-26,211.0
250413,2023-01-02,196.0
250413,2023-01-09,161.0
250413,2023-01-16,282.0
250413,2023-01-23,282.0
250413,2023-01-30,279.0
250413,2023-02-06,235.0
250413,2023-02-13,268.0
250413,2023-02-20,266.0
250413,2023-02-27,266.0
250413,2023-03-06,243.0
250413,2023-03-13,223.0
250413,2023-03-20,212.0
250413,2023-03-27,212.0
250413,2023-04-03,258.0
250413,2023-04-10,242.0
250413,2023-04-17,223.0
250413,2023-04-24,233.0
250413,2023-05-01,230.0
250413,2023-05-08,220.0
250413,2023-05-15,219.0
250413,2023-05-22,219.0
250413,2023-05-29,216.0
250413,2023-06-05,194.0
250413,2023-06-12,142.0
250413,2023-06-19,131.0
250413,2023-06-26,131.0
250413,2023-07-03,95.0
250413,2023-07-10,45.0
250413,2023-07-17,41.0
250413,2023-07-24,41.0
250413,2023-07-31,41.0
250423,2022-07-04,331.0
250423,2022-07-11,332.0
250423,2022-07-18,352.0
250423,2022-07-25,362.0
250423,2022-08-01,418.0
250423,2022-08-08,405.0
250423,2022-08-15,391.0
250423,2022-08-22,561.0
250423,2022-08-29,560.0
250423,2022-09-05,568.0
250423,2022-09-12,548.0
250423,2022-09-19,526.0
250423,2022-09-26,576.0
250423,2022-10-03,552.0
250423,2022-10-10,574.0
250423,2022-10-17,559.0
250423,2022-10-24,559.0
250423,2022-10-31,553.0
250423,2022-11-07,490.0
250423,2022-11-14,612.0
250423,2022-11-21,612.0
250423,2022-11-28,610.0
250423,2022-12-05,578.0
250423,2022-12-12,551.0
250423,2022-12-19,524.0
250423,2022-12-26,524.0
250423,2023-01-02,505.0
250423,2023-01-09,471.0
250423,2023-01-16,443.0
250423,2023-01-23,443.0
250423,2023-01-30,442.0
250423,2023-02-06,368.0
250423,2023-02-13,359.0
250423,2023-02-20,406.0
250423,2023-02-27,406.0
250423,2023-03-06,381.0
250423,2023-03-13,363.0
250423,2023-03-20,350.0
250423,2023-03-27,350.0
250423,2023-04-03,372.0
250423,2023-04-10,353.0
250423,2023-04-17,341.0
250423,2023-04-24,341.0
250423,2023-05-01,337.0
250423,2023-05-08,322.0
250423,2023-05-15,365.0
250423,2023-05-22,365.0
250423,2023-05-29,364.0
250423,2023-06-05,281.0
250423,2023-06-12,185.0
250423,2023-06-19,204.0
250423,2023-06-26,203.0
250423,2023-07-03,136.0
250423,2023-07-10,21.0
250423,2023-07-17,0.0
250423,2023-07-24,0.0
250423,2023-07-31,0.0
250433,2022-07-04,56.0
250433,2022-07-11,51.0
250433,2022-07-18,51.0
250433,2022-07-25,51.0
250433,2022-08-01,45.0
250433,2022-08-08,33.0
250433,2022-08-15,23.0
250433,2022-08-22,23.0
250433,2022-08-29,23.0
250433,2022-09-05,0.0
250433,2022-09-12,46.0
250433,2022-09-19,15.0
250433,2022-09-26,75.0
250433,2022-10-03,59.0
250433,2022-10-10,91.0
250433,2022-10-17,66.0
250433,2022-10-24,126.0
250433,2022-10-31,124.0
250433,2022-11-07,84.0
250433,2022-11-14,186.0
250433,2022-11-21,186.0
250433,2022-11-28,186.0
250433,2022-12-05,157.0
250433,2022-12-12,120.0
250433,2022-12-19,103.0
250433,2022-12-26,181.0
250433,2023-01-02,164.0
250433,2023-01-09,96.0
250433,2023-01-16,281.0
250433,2023-01-23,361.0
250433,2023-01-30,361.0
250433,2023-02-06,345.0
250433,2023-02-13,377.0
250433,2023-02-20,414.0
250433,2023-02-27,414.0
250433,2023-03-06,407.0
250433,2023-03-13,392.0
250433,2023-03-20,384.0
250433,2023-03-27,384.0
250433,2023-04-03,382.0
250433,2023-04-10,369.0
250433,2023-04-17,358.0
250433,2023-04-24,358.0
250433,2023-05-01,356.0
250433,2023-05-08,349.0
250433,2023-05-15,347.0
250433,2023-05-22,347.0
250433,2023-05-29,347.0
250433,2023-06-05,379.0
250433,2023-06-12,375.0
250433,2023-06-19,373.0
250433,2023-06-26,373.0
250433,2023-07-03,372.0
250433,2023-07-10,370.0
250433,2023-07-17,370.0
250433,2023-07-24,370.0
250433,2023-07-31,370.0
250443,2022-07-04,36.0
250443,2022-07-11,47.0
250443,2022-07-18,47.0
250443,2022-07-25,87.0
250443,2022-08-01,86.0
250443,2022-08-08,72.0
250443,2022-08-15,68.0
250443,2022-08-22,68.0
250443,2022-08-29,65.0
250443,2022-09-05,42.0
250443,2022-09-12,18.0
250443,2022-09-19,73.0
250443,2022-09-26,93.0
250443,2022-10-03,84.0
250443,2022-10-10,47.0
250443,2022-10-17,26.0
250443,2022-10-24,45.0
250443,2022-10-31,79.0
250443,2022-11-07,19.0
250443,2022-11-14,107.0
250443,2022-11-21,107.0
250443,2022-11-28,106.0
250443,2022-12-05,72.0
250443,2022-12-12,26.0
250443,2022-12-19,6.0
250443,2022-12-26,46.0
250443,2023-01-02,22.0
250443,2023-01-09,0.0
250443,2023-01-16,124.0
250443,2023-01-23,284.0
250443,2023-01-30,283.0
250443,2023-02-06,255.0
250443,2023-02-13,229.0
250443,2023-02-20,225.0
250443,2023-02-27,225.0
250443,2023-03-06,206.0
250443,2023-03-13,197.0
250443,2023-03-20,187.0
250443,2023-03-27,187.0
250443,2023-04-03,182.0
250443,2023-04-10,168.0
250443,2023-04-17,153.0
250443,2023-04-24,213.0
250443,2023-05-01,208.0
250443,2023-05-08,192.0
250443,2023-05-15,203.0
250443,2023-05-22,223.0
250443,2023-05-29,223.0
250443,2023-06-05,254.0
250443,2023-06-12,247.0
250443,2023-06-19,239.0
250443,2023-06-26,239.0
250443,2023-07-03,238.0
250443,2023-07-10,234.0
250443,2023-07-17,233.0
250443,2023-07-24,233.0
250443,2023-07-31,253.0
250453,2022-07-04,14.0
250453,2022-07-11,1.0
250453,2022-07-18,0.0
250453,2022-07-25,30.0
250453,2022-08-01,64.0
250453,2022-08-08,45.0
250453,2022-08-15,38.0
250453,2022-08-22,68.0
250453,2022-08-29,88.0
250453,2022-09-05,115.0
250453,2022-09-12,112.0
250453,2022-09-19,110.0
250453,2022-09-26,160.0
250453,2022-10-03,160.0
250453,2022-10-10,162.0
250453,2022-10-17,172.0
250453,2022-10-24,182.0
250453,2022-10-31,180.0
250453,2022-11-07,162.0
250453,2022-11-14,208.0
250453,2022-11-21,258.0
250453,2022-11-28,258.0
250453,2022-12-05,247.0
250453,2022-12-12,223.0
250453,2022-12-19,235.0
250453,2022-12-26,365.0
250453,2023-01-02,353.0
250453,2023-01-09,326.0
250453,2023-01-16,312.0
250453,2023-01-23,372.0
250453,2023-01-30,370.0
250453,2023-02-06,351.0
250453,2023-02-13,311.0
250453,2023-02-20,309.0
250453,2023-02-27,309.0
250453,2023-03-06,272.0
250453,2023-03-13,245.0
250453,2023-03-20,234.0
250453,2023-03-27,234.0
250453,2023-04-03,227.0
250453,2023-04-10,204.0
250453,2023-04-17,187.0
250453,2023-04-24,187.0
250453,2023-05-01,226.0
250453,2023-05-08,205.0
250453,2023-05-15,238.0
250453,2023-05-22,288.0
250453,2023-05-29,288.0
250453,2023-06-05,271.0
250453,2023-06-12,242.0
250453,2023-06-19,225.0
250453,2023-06-26,275.0
250453,2023-07-03,259.0
250453,2023-07-10,231.0
250453,2023-07-17,275.0
250453,2023-07-24,325.0
250453,2023-07-31,325.0
250483,2022-07-04,10.0
250483,2022-07-11,43.0
250483,2022-07-18,43.0
250483,2022-07-25,43.0
250483,2022-08-01,59.0
250483,2022-08-08,47.0
250483,2022-08-15,45.0
250483,2022-08-22,65.0
250483,2022-08-29,105.0
250483,2022-09-05,113.0
250483,2022-09-12,95.0
250483,2022-09-19,125.0
250483,2022-09-26,125.0
250483,2022-10-03,139.0
250483,2022-10-10,126.0
250483,2022-10-17,117.0
250483,2022-10-24,117.0
250483,2022-10-31,117.0
250483,2022-11-07,117.0
250483,2022-11-14,117.0
250483,2022-11-21,117.0
250483,2022-11-28,177.0
250483,2022-12-05,171.0
250483,2022-12-12,163.0
250483,2022-12-19,161.0
250483,2022-12-26,181.0
250483,2023-01-02,170.0
250483,2023-01-09,169.0
250483,2023-01-16,244.0
250483,2023-01-23,244.0
250483,2023-01-30,239.0
250483,2023-02-06,183.0
250483,2023-02-13,244.0
250483,2023-02-20,358.0
250483,2023-02-27,355.0
250483,2023-03-06,341.0
250483,2023-03-13,308.0
250483,2023-03-20,300.0
250483,2023-03-27,320.0
250483,2023-04-03,308.0
250483,2023-04-10,299.0
250483,2023-04-17,288.0
250483,2023-04-24,328.0
250483,2023-05-01,337.0
250483,2023-05-08,333.0
250483,2023-05-15,318.0
250483,2023-05-22,318.0
250483,2023-05-29,316.0
250483,2023-06-05,294.0
250483,2023-06-12,269.0
250483,2023-06-19,263.0
250483,2023-06-26,262.0
250483,2023-07-03,246.0
250483,2023-07-10,231.0
250483,2023-07-17,230.0
250483,2023-07-24,230.0
250483,2023-07-31,230.0
250493,2022-07-04,60.0
250493,2022-07-11,79.0
250493,2022-07-18,99.0
250493,2022-07-25,97.0
250493,2022-08-01,81.0
250493,2022-08-08,49.0
250493,2022-08-15,40.0
250493,2022-08-22,40.0
250493,2022-08-29,38.0
250493,2022-09-05,71.0
250493,2022-09-12,54.0
250493,2022-09-19,74.0
250493,2022-09-26,94.0
250493,2022-10-03,76.0
250493,2022-10-10,50.0
250493,2022-10-17,43.0
250493,2022-10-24,43.0
250493,2022-10-31,43.0
250493,2022-11-07,43.0
250493,2022-11-14,43.0
250493,2022-11-21,43.0
250493,2022-11-28,43.0
250493,2022-12-05,29.0
250493,2022-12-12,11.0
250493,2022-12-19,6.0
250493,2022-12-26,26.0
250493,2023-01-02,11.0
250493,2023-01-09,0.0
250493,2023-01-16,161.0
250493,2023-01-23,161.0
250493,2023-01-30,149.0
250493,2023-02-06,122.0
250493,2023-02-13,123.0
250493,2023-02-20,256.0
250493,2023-02-27,245.0
250493,2023-03-06,156.0
250493,2023-03-13,94.0
250493,2023-03-20,83.0
250493,2023-03-27,143.0
250493,2023-04-03,123.0
250493,2023-04-10,90.0
250493,2023-04-17,73.0
250493,2023-04-24,73.0
250493,2023-05-01,40.0
250493,2023-05-08,23.0
250493,2023-05-15,16.0
250493,2023-05-22,16.0
250493,2023-05-29,16.0
250493,2023-06-05,15.0
250493,2023-06-12,11.0
250493,2023-06-19,10.0
250493,2023-06-26,10.0
250493,2023-07-03,9.0
250493,2023-07-10,3.0
250493,2023-07-17,2.0
250493,2023-07-24,2.0
250493,2023-07-31,2.0
250563,2022-07-04,0.0
250563,2022-07-11,0.0
250563,2022-07-18,20.0
250563,2022-07-25,30.0
250563,2022-08-01,26.0
250563,2022-08-08,41.0
250563,2022-08-15,39.0
